attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,dpd,risk_segment,contact_date,contact_hour,contact_dow
,ACC0009437,BRW0011536,2026-07-16 22:23:25,CALL0014761,AGT0000820,1970-01-01 00:00:00.000000003,VND0000014,,90,MEDIUM,2026-07-16,22,Thursday
,ACC0020670,BRW0000835,2026-06-03 06:16:34,CALL0085897,AGT0000834,1970-01-01 00:00:00.000000005,VND0000001,,1,HIGH,2026-06-03,6,Wednesday
,ACC0010689,BRW0001614,2026-05-30 09:58:54,CALL0059773,AGT0000044,1970-01-01 00:00:00.000000006,VND0000004,,180,HIGH,2026-05-30,9,Saturday
,ACC0026794,BRW0002923,2026-02-08 20:45:23,CALL0078324,AGT0000561,1970-01-01 00:00:00.000000004,VND0000013,,15,HIGH,2026-02-08,20,Sunday
,ACC0019945,BRW0008786,2026-04-28 03:22:31,CALL0034955,AGT0000713,1970-01-01 00:00:00.000000004,VND0000004,,90,HIGH,2026-04-28,3,Tuesday
,ACC0012538,BRW0009683,2026-06-28 19:32:41,CALL0058168,AGT0000629,1970-01-01 00:00:00.000000003,VND0000012,,90,LOW,2026-06-28,19,Sunday
,ACC0006115,BRW0006966,2026-02-22 15:14:16,CALL0035351,AGT0000330,1970-01-01 00:00:00.000000006,VND0000010,,60,MEDIUM,2026-02-22,15,Sunday
,ACC0001810,BRW0000439,2026-03-04 15:55:27,CALL0069730,AGT0000511,1970-01-01 00:00:00.000000007,VND0000014,,5,LOW,2026-03-04,15,Wednesday
,ACC0000875,BRW0010339,2026-06-25 07:25:35,CALL0052321,AGT0000109,1970-01-01 00:00:00.000000003,VND0000001,,60,NPA,2026-06-25,7,Thursday
,ACC0023405,BRW0002300,2026-07-31 02:09:04,CALL0069615,AGT0000531,1970-01-01 00:00:00.000000002,VND0000008,,75,LOW,2026-07-31,2,Friday
,ACC0022584,BRW0010389,2026-04-16 18:47:19,CALL0049092,AGT0000549,1970-01-01 00:00:00.000000002,VND0000003,,1,MEDIUM,2026-04-16,18,Thursday
,ACC0017328,BRW0000691,2026-06-02 13:28:12,CALL0084148,AGT0000212,1970-01-01 00:00:00.000000004,VND0000008,,30,NPA,2026-06-02,13,Tuesday
,ACC0002818,BRW0007371,2026-03-19 19:37:23,CALL0014813,AGT0000801,1970-01-01 00:00:00.000000004,VND0000006,,120,LOW,2026-03-19,19,Thursday
,ACC0015466,BRW0009042,2026-02-22 23:10:01,CALL0075972,AGT0000619,1970-01-01 00:00:00.000000003,VND0000003,,45,LOW,2026-02-22,23,Sunday
,ACC0000845,BRW0000272,2026-06-18 06:27:12,CALL0061796,AGT0000635,1970-01-01 00:00:00.000000007,VND0000007,,75,HIGH,2026-06-18,6,Thursday
,ACC0004624,BRW0010511,2026-03-16 03:44:15,CALL0018701,AGT0000024,1970-01-01 00:00:00.000000001,,,75,MEDIUM,2026-03-16,3,Monday
,ACC0014743,BRW0005706,2026-08-02 20:02:01,CALL0074641,AGT0000917,1970-01-01 00:00:00.000000005,VND0000015,,5,NPA,2026-08-02,20,Sunday
,ACC0003197,BRW0005351,2026-03-28 14:13:48,CALL0030315,AGT0000064,1970-01-01 00:00:00.000000004,VND0000010,,90,MEDIUM,2026-03-28,14,Saturday
,ACC0023298,BRW0001871,2026-07-08 20:48:34,CALL0014143,AGT0000655,1970-01-01 00:00:00.000000003,VND0000013,,90,MEDIUM,2026-07-08,20,Wednesday
,ACC0015674,BRW0002430,2026-07-21 00:44:41,CALL0049089,AGT0000360,1970-01-01 00:00:00.000000007,VND0000008,,45,HIGH,2026-07-21,0,Tuesday
,ACC0013172,BRW0009894,2026-05-27 14:38:20,CALL0000382,AGT0000517,1970-01-01 00:00:00.000000001,VND0000002,,15,MEDIUM,2026-05-27,14,Wednesday
,ACC0004309,BRW0009359,2026-04-13 14:01:30,CALL0082340,AGT0000321,1970-01-01 00:00:00.000000005,VND0000002,,180,LOW,2026-04-13,14,Monday
,ACC0026834,BRW0005245,2026-07-26 06:07:10,CALL0001498,AGT0000606,1970-01-01 00:00:00.000000005,VND0000006,,60,NPA,2026-07-26,6,Sunday
,ACC0017702,BRW0004848,2026-03-11 03:28:07,CALL0075026,AGT0000384,1970-01-01 00:00:00.000000005,VND0000003,,60,MEDIUM,2026-03-11,3,Wednesday
,ACC0025139,BRW0005593,2026-06-01 09:12:22,CALL0031243,AGT0000907,1970-01-01 00:00:00.000000005,VND0000001,,60,HIGH,2026-06-01,9,Monday
,ACC0000039,BRW0000107,2026-05-14 03:56:36,CALL0012362,AGT0000453,1970-01-01 00:00:00.000000004,VND0000015,,45,MEDIUM,2026-05-14,3,Thursday
,ACC0027566,BRW0005449,2026-05-22 13:58:04,CALL0003335,AGT0000943,1970-01-01 00:00:00.000000004,VND0000013,,75,HIGH,2026-05-22,13,Friday
,ACC0003644,BRW0000761,2026-08-07 00:00:51,CALL0034957,AGT0000638,1970-01-01 00:00:00.000000003,VND0000014,,90,MEDIUM,2026-08-07,0,Friday
,ACC0006184,BRW0005784,2026-07-15 20:40:53,CALL0082017,AGT0000193,1970-01-01 00:00:00.000000002,VND0000010,,30,MEDIUM,2026-07-15,20,Wednesday
,ACC0014327,BRW0009506,2026-04-17 18:21:45,CALL0009767,AGT0000297,1970-01-01 00:00:00.000000003,VND0000014,,75,HIGH,2026-04-17,18,Friday
,ACC0015827,BRW0005829,2026-05-06 12:44:33,CALL0071067,AGT0000758,1970-01-01 00:00:00.000000003,VND0000011,,45,LOW,2026-05-06,12,Wednesday
,ACC0020817,BRW0000391,2026-07-17 00:05:14,CALL0023119,AGT0000600,1970-01-01 00:00:00.000000001,VND0000012,,15,NPA,2026-07-17,0,Friday
,ACC0015578,BRW0002451,2026-03-21 22:12:45,CALL0082603,AGT0000937,1970-01-01 00:00:00.000000004,VND0000012,,30,NPA,2026-03-21,22,Saturday
,ACC0016215,BRW0004047,2026-03-09 21:24:00,CALL0034772,AGT0000031,1970-01-01 00:00:00.000000007,VND0000010,,45,NPA,2026-03-09,21,Monday
,ACC0001201,BRW0011216,2026-02-17 14:22:29,CALL0033421,AGT0000420,1970-01-01 00:00:00.000000004,VND0000014,,45,HIGH,2026-02-17,14,Tuesday
,ACC0004470,BRW0002485,2026-04-03 12:24:00,CALL0082775,AGT0000827,1970-01-01 00:00:00.000000004,VND0000012,,30,MEDIUM,2026-04-03,12,Friday
,ACC0014329,BRW0003864,2026-02-27 06:20:55,CALL0083402,AGT0000648,1970-01-01 00:00:00.000000002,VND0000002,,120,MEDIUM,2026-02-27,6,Friday
,ACC0020139,BRW0007603,2026-07-10 19:11:02,CALL0050284,AGT0000846,1970-01-01 00:00:00.000000006,VND0000004,,90,NPA,2026-07-10,19,Friday
,ACC0023728,BRW0006103,2026-05-21 07:01:19,CALL0041885,AGT0000371,1970-01-01 00:00:00.000000003,VND0000002,,75,LOW,2026-05-21,7,Thursday
,ACC0001452,BRW0008639,2026-03-27 16:38:02,CALL0028577,AGT0000002,1970-01-01 00:00:00.000000001,VND0000005,,5,LOW,2026-03-27,16,Friday
,ACC0019946,BRW0006256,2026-06-18 22:52:10,CALL0000336,AGT0000067,1970-01-01 00:00:00.000000005,VND0000005,,1,LOW,2026-06-18,22,Thursday
,ACC0014138,BRW0007592,2026-04-24 08:54:06,CALL0058012,AGT0000515,1970-01-01 00:00:00.000000001,VND0000003,,30,MEDIUM,2026-04-24,8,Friday
,ACC0012437,BRW0002217,2026-01-16 23:23:00,CALL0007042,AGT0000353,1970-01-01 00:00:00.000000007,VND0000009,,75,MEDIUM,2026-01-16,23,Friday
,ACC0011830,BRW0010746,2026-01-17 21:04:13,CALL0062748,AGT0000219,1970-01-01 00:00:00.000000007,VND0000014,,75,MEDIUM,2026-01-17,21,Saturday
,ACC0011446,BRW0011325,2026-06-06 15:34:31,CALL0082894,AGT0000940,1970-01-01 00:00:00.000000007,VND0000013,,45,MEDIUM,2026-06-06,15,Saturday
,ACC0025243,BRW0006410,2026-05-07 06:53:28,CALL0040987,AGT0000490,1970-01-01 00:00:00.000000002,VND0000015,,45,MEDIUM,2026-05-07,6,Thursday
,ACC0012109,BRW0003427,2026-04-08 03:19:30,CALL0044642,AGT0000548,1970-01-01 00:00:00.000000005,VND0000001,,30,MEDIUM,2026-04-08,3,Wednesday
,ACC0010052,BRW0011802,2026-03-03 02:10:19,CALL0038387,AGT0000257,1970-01-01 00:00:00.000000006,VND0000005,,75,MEDIUM,2026-03-03,2,Tuesday
,ACC0000422,BRW0000802,2026-05-24 15:56:55,CALL0021276,AGT0000669,1970-01-01 00:00:00.000000007,VND0000007,,30,HIGH,2026-05-24,15,Sunday
,ACC0000167,BRW0002933,2026-04-11 16:03:57,CALL0038465,AGT0000130,1970-01-01 00:00:00.000000001,VND0000002,,5,LOW,2026-04-11,16,Saturday
,ACC0009855,BRW0006753,2026-03-01 09:39:55,CALL0074444,AGT0000982,1970-01-01 00:00:00.000000003,VND0000014,,90,LOW,2026-03-01,9,Sunday
,ACC0006308,BRW0007601,2026-04-13 01:46:04,CALL0050529,AGT0000861,1970-01-01 00:00:00.000000002,VND0000001,,0,LOW,2026-04-13,1,Monday
,ACC0013164,BRW0008510,2026-04-29 12:44:25,CALL0063107,AGT0000202,1970-01-01 00:00:00.000000005,VND0000001,,15,LOW,2026-04-29,12,Wednesday
,ACC0003092,BRW0005471,2026-07-03 13:10:14,CALL0026581,AGT0000007,1970-01-01 00:00:00.000000004,,,15,HIGH,2026-07-03,13,Friday
,ACC0015781,BRW0001126,2026-01-07 02:25:42,CALL0014425,AGT0000110,1970-01-01 00:00:00.000000001,VND0000012,,120,HIGH,2026-01-07,2,Wednesday
,ACC0011678,BRW0006508,2026-07-14 09:57:25,CALL0011838,AGT0000355,1970-01-01 00:00:00.000000002,VND0000004,,75,MEDIUM,2026-07-14,9,Tuesday
,ACC0012196,BRW0005068,2026-05-20 03:18:05,CALL0015767,AGT0000258,1970-01-01 00:00:00.000000003,VND0000001,,15,MEDIUM,2026-05-20,3,Wednesday
,ACC0016574,BRW0001741,2026-06-22 15:35:06,CALL0040699,AGT0000693,1970-01-01 00:00:00.000000001,VND0000008,,1,LOW,2026-06-22,15,Monday
,ACC0022347,BRW0009113,2026-04-25 17:00:02,CALL0036158,AGT0000090,1970-01-01 00:00:00.000000004,VND0000008,,180,MEDIUM,2026-04-25,17,Saturday
,ACC0016699,BRW0010172,2026-04-13 17:13:31,CALL0089754,AGT0000389,1970-01-01 00:00:00.000000002,VND0000006,,15,LOW,2026-04-13,17,Monday
,ACC0002951,BRW0000355,2026-03-11 13:11:31,CALL0076469,AGT0000946,1970-01-01 00:00:00.000000001,VND0000009,,45,MEDIUM,2026-03-11,13,Wednesday
,ACC0011718,BRW0011137,2026-05-28 08:09:51,CALL0059647,AGT0000775,1970-01-01 00:00:00.000000002,VND0000003,,90,HIGH,2026-05-28,8,Thursday
,ACC0007529,BRW0005156,2026-08-03 02:02:40,CALL0057837,AGT0000077,1970-01-01 00:00:00.000000003,VND0000011,,60,MEDIUM,2026-08-03,2,Monday
,ACC0008168,BRW0007016,2026-05-21 13:26:45,CALL0068124,AGT0000742,1970-01-01 00:00:00.000000007,VND0000008,,1,LOW,2026-05-21,13,Thursday
,ACC0008368,BRW0008745,2026-04-14 21:59:04,CALL0076881,AGT0000292,1970-01-01 00:00:00.000000001,VND0000010,,120,MEDIUM,2026-04-14,21,Tuesday
,ACC0007387,BRW0006846,2026-02-08 22:15:06,CALL0080191,AGT0000895,1970-01-01 00:00:00.000000005,VND0000006,,75,LOW,2026-02-08,22,Sunday
,ACC0004151,BRW0008113,2026-05-16 11:14:44,CALL0046817,AGT0000739,1970-01-01 00:00:00.000000007,VND0000003,,0,LOW,2026-05-16,11,Saturday
,ACC0021925,BRW0011962,2026-06-04 22:58:06,CALL0070557,AGT0000362,1970-01-01 00:00:00.000000007,VND0000015,,180,NPA,2026-06-04,22,Thursday
,ACC0028624,BRW0000841,2026-05-05 10:32:16,CALL0088265,AGT0000462,1970-01-01 00:00:00.000000003,VND0000012,,90,HIGH,2026-05-05,10,Tuesday
,ACC0005910,BRW0008487,2026-07-23 02:47:10,CALL0004153,AGT0000369,1970-01-01 00:00:00.000000002,VND0000004,,120,HIGH,2026-07-23,2,Thursday
,ACC0028201,BRW0004755,2026-07-20 13:17:28,CALL0068564,AGT0000777,1970-01-01 00:00:00.000000006,VND0000002,,1,NPA,2026-07-20,13,Monday
,ACC0002933,BRW0007593,2026-07-24 20:48:26,CALL0030542,AGT0000823,1970-01-01 00:00:00.000000005,VND0000008,,30,MEDIUM,2026-07-24,20,Friday
,ACC0004191,BRW0000146,2026-07-03 07:25:37,CALL0029980,AGT0000306,1970-01-01 00:00:00.000000005,VND0000003,,5,LOW,2026-07-03,7,Friday
,ACC0003402,BRW0009907,2026-01-03 16:27:43,CALL0031723,AGT0000539,1970-01-01 00:00:00.000000001,VND0000001,,90,LOW,2026-01-03,16,Saturday
,ACC0006686,BRW0009579,2026-02-09 19:03:54,CALL0013487,AGT0000063,1970-01-01 00:00:00.000000001,VND0000013,,1,NPA,2026-02-09,19,Monday
,ACC0012143,BRW0004758,2026-04-24 06:23:14,CALL0073084,AGT0000134,1970-01-01 00:00:00.000000007,VND0000007,,60,HIGH,2026-04-24,6,Friday
,ACC0009108,BRW0011497,2026-03-10 05:16:21,CALL0061954,AGT0000659,1970-01-01 00:00:00.000000007,VND0000002,,120,HIGH,2026-03-10,5,Tuesday
,ACC0021925,BRW0007649,2026-07-21 03:53:12,CALL0047050,AGT0000726,1970-01-01 00:00:00.000000003,VND0000008,,180,NPA,2026-07-21,3,Tuesday
,ACC0003463,BRW0004962,2026-07-06 08:53:43,CALL0007900,AGT0000539,1970-01-01 00:00:00.000000006,,,5,LOW,2026-07-06,8,Monday
,ACC0026374,BRW0000708,2026-03-23 00:36:12,CALL0031594,AGT0000421,1970-01-01 00:00:00.000000005,VND0000010,,1,HIGH,2026-03-23,0,Monday
,ACC0004963,BRW0011352,2026-02-17 19:40:48,CALL0054705,AGT0000528,1970-01-01 00:00:00.000000005,VND0000002,,60,HIGH,2026-02-17,19,Tuesday
,ACC0000650,BRW0003636,2026-07-06 13:45:18,CALL0017535,AGT0000643,1970-01-01 00:00:00.000000002,VND0000013,,45,NPA,2026-07-06,13,Monday
,ACC0013321,BRW0004552,2026-05-11 14:38:01,CALL0089654,AGT0000795,1970-01-01 00:00:00.000000004,VND0000015,,60,HIGH,2026-05-11,14,Monday
,ACC0004555,BRW0006393,2026-07-07 14:36:08,CALL0034052,AGT0000581,1970-01-01 00:00:00.000000006,VND0000004,,120,LOW,2026-07-07,14,Tuesday
,ACC0009376,BRW0002010,2026-04-10 09:03:47,CALL0061277,AGT0000734,1970-01-01 00:00:00.000000004,VND0000003,,0,LOW,2026-04-10,9,Friday
,ACC0010751,BRW0004881,2026-07-04 07:39:13,CALL0005819,AGT0000615,1970-01-01 00:00:00.000000004,VND0000003,,45,LOW,2026-07-04,7,Saturday
,ACC0011078,BRW0010873,2026-01-03 01:21:19,CALL0014123,AGT0000679,1970-01-01 00:00:00.000000003,VND0000001,,1,LOW,2026-01-03,1,Saturday
,ACC0001972,BRW0006425,2026-05-17 20:08:04,CALL0060511,AGT0000650,1970-01-01 00:00:00.000000006,VND0000004,,90,LOW,2026-05-17,20,Sunday
,ACC0020915,BRW0010911,2026-01-12 02:58:18,CALL0051213,AGT0000537,1970-01-01 00:00:00.000000005,VND0000009,,30,MEDIUM,2026-01-12,2,Monday
,ACC0025505,BRW0004929,2026-01-04 20:25:17,CALL0013836,AGT0000459,1970-01-01 00:00:00.000000002,VND0000004,,180,LOW,2026-01-04,20,Sunday
,ACC0025034,BRW0005903,2026-05-30 06:35:36,CALL0026169,AGT0000661,1970-01-01 00:00:00.000000001,VND0000005,,180,HIGH,2026-05-30,6,Saturday
,ACC0010362,BRW0004310,2026-06-03 17:18:06,CALL0007230,AGT0000691,1970-01-01 00:00:00.000000007,VND0000015,,0,LOW,2026-06-03,17,Wednesday
,ACC0014394,BRW0002146,2026-01-17 03:00:09,CALL0049001,AGT0000445,1970-01-01 00:00:00.000000006,VND0000013,,60,MEDIUM,2026-01-17,3,Saturday
,ACC0008658,BRW0000385,2026-07-07 14:32:00,CALL0079024,AGT0000372,1970-01-01 00:00:00.000000004,VND0000004,,90,HIGH,2026-07-07,14,Tuesday
,ACC0000049,BRW0004099,2026-08-06 17:53:44,CALL0016909,AGT0000250,1970-01-01 00:00:00.000000007,VND0000002,,15,MEDIUM,2026-08-06,17,Thursday
,ACC0009950,BRW0001123,2026-07-27 18:37:17,CALL0078238,AGT0000465,1970-01-01 00:00:00.000000006,VND0000012,,1,NPA,2026-07-27,18,Monday
,ACC0029013,BRW0009678,2026-04-11 11:43:10,CALL0030983,AGT0000068,1970-01-01 00:00:00.000000001,VND0000007,,120,HIGH,2026-04-11,11,Saturday
,ACC0022818,BRW0004539,2026-07-14 22:19:45,CALL0019281,AGT0000270,1970-01-01 00:00:00.000000006,VND0000014,,120,MEDIUM,2026-07-14,22,Tuesday
,ACC0003444,BRW0011446,2026-07-15 18:12:07,CALL0073137,AGT0000299,1970-01-01 00:00:00.000000001,VND0000015,,90,MEDIUM,2026-07-15,18,Wednesday
,ACC0000093,BRW0011830,2026-01-29 06:33:01,CALL0063909,AGT0000395,1970-01-01 00:00:00.000000006,VND0000001,,15,HIGH,2026-01-29,6,Thursday
,ACC0016695,BRW0004949,2026-04-18 04:14:18,CALL0054781,AGT0000601,1970-01-01 00:00:00.000000006,VND0000012,,15,NPA,2026-04-18,4,Saturday
,ACC0010848,BRW0009506,2026-05-11 06:11:41,CALL0063110,AGT0000676,1970-01-01 00:00:00.000000005,,,1,LOW,2026-05-11,6,Monday
,ACC0027033,BRW0004968,2026-05-12 02:10:18,CALL0034000,AGT0000731,1970-01-01 00:00:00.000000002,VND0000001,,90,MEDIUM,2026-05-12,2,Tuesday
,ACC0018309,BRW0000249,2026-05-02 11:12:47,CALL0088685,AGT0000272,1970-01-01 00:00:00.000000005,VND0000011,,30,HIGH,2026-05-02,11,Saturday
,ACC0022329,BRW0011328,2026-07-20 23:39:37,CALL0025392,AGT0000947,1970-01-01 00:00:00.000000002,VND0000004,,180,MEDIUM,2026-07-20,23,Monday
,ACC0029520,BRW0003014,2026-07-02 21:55:16,CALL0089012,AGT0000875,1970-01-01 00:00:00.000000007,VND0000009,,45,HIGH,2026-07-02,21,Thursday
,ACC0018458,BRW0008298,2026-07-04 11:59:09,CALL0047551,AGT0000429,1970-01-01 00:00:00.000000004,VND0000014,,15,LOW,2026-07-04,11,Saturday
,ACC0023457,BRW0006123,2026-03-29 10:33:43,CALL0056060,AGT0000683,1970-01-01 00:00:00.000000003,VND0000004,,45,MEDIUM,2026-03-29,10,Sunday
,ACC0004922,BRW0009244,2026-02-15 17:58:48,CALL0030543,AGT0000288,1970-01-01 00:00:00.000000006,VND0000008,,30,MEDIUM,2026-02-15,17,Sunday
,ACC0017687,BRW0010308,2026-02-26 11:27:51,CALL0033526,AGT0000620,1970-01-01 00:00:00.000000001,VND0000005,,60,MEDIUM,2026-02-26,11,Thursday
,ACC0007448,BRW0000417,2026-04-15 13:23:26,CALL0071671,AGT0000944,1970-01-01 00:00:00.000000006,VND0000009,,1,MEDIUM,2026-04-15,13,Wednesday
,ACC0000053,BRW0006444,2026-06-13 16:48:37,CALL0047130,AGT0000362,1970-01-01 00:00:00.000000007,VND0000013,,30,LOW,2026-06-13,16,Saturday
,ACC0021465,BRW0006078,2026-05-12 20:39:12,CALL0075294,AGT0000091,1970-01-01 00:00:00.000000005,VND0000009,,75,NPA,2026-05-12,20,Tuesday
,ACC0002001,BRW0011840,2026-05-26 07:40:18,CALL0066214,AGT0000673,1970-01-01 00:00:00.000000005,VND0000004,,5,LOW,2026-05-26,7,Tuesday
,ACC0008661,BRW0001645,2026-05-20 08:01:28,CALL0028302,AGT0000548,1970-01-01 00:00:00.000000005,VND0000005,,45,MEDIUM,2026-05-20,8,Wednesday
,ACC0014534,BRW0009697,2026-06-26 23:24:08,CALL0048990,AGT0000654,1970-01-01 00:00:00.000000002,VND0000005,,90,LOW,2026-06-26,23,Friday
,ACC0007958,BRW0000713,2026-07-28 06:39:31,CALL0021608,AGT0000678,1970-01-01 00:00:00.000000004,VND0000002,,120,MEDIUM,2026-07-28,6,Tuesday
,ACC0002634,BRW0006064,2026-06-23 21:45:32,CALL0002778,AGT0000256,1970-01-01 00:00:00.000000005,VND0000004,,0,NPA,2026-06-23,21,Tuesday
,ACC0022529,BRW0006832,2026-04-02 06:14:22,CALL0045266,AGT0000004,1970-01-01 00:00:00.000000006,VND0000015,,0,HIGH,2026-04-02,6,Thursday
,ACC0002968,BRW0009463,2026-08-04 05:32:13,CALL0072455,AGT0000808,1970-01-01 00:00:00.000000001,VND0000003,,120,LOW,2026-08-04,5,Tuesday
,ACC0029570,BRW0010376,2026-08-08 07:46:39,CALL0059828,AGT0000962,1970-01-01 00:00:00.000000004,VND0000012,,30,MEDIUM,2026-08-08,7,Saturday
,ACC0018643,BRW0002952,2026-06-11 17:36:52,CALL0079055,AGT0000800,1970-01-01 00:00:00.000000004,VND0000012,,5,NPA,2026-06-11,17,Thursday
,ACC0003231,BRW0001285,2026-01-30 18:33:25,CALL0059610,AGT0000663,1970-01-01 00:00:00.000000001,VND0000002,,0,HIGH,2026-01-30,18,Friday
,ACC0024573,BRW0006166,2026-06-03 19:37:39,CALL0059597,AGT0000764,1970-01-01 00:00:00.000000004,VND0000015,,5,MEDIUM,2026-06-03,19,Wednesday
,ACC0011576,BRW0000467,2026-07-18 20:01:47,CALL0021451,AGT0000892,1970-01-01 00:00:00.000000003,VND0000008,,15,LOW,2026-07-18,20,Saturday
,ACC0027635,BRW0006831,2026-05-29 15:30:43,CALL0043944,AGT0000278,1970-01-01 00:00:00.000000002,VND0000007,,120,NPA,2026-05-29,15,Friday
,ACC0022318,BRW0000989,2026-01-16 11:24:41,CALL0076337,AGT0000719,1970-01-01 00:00:00.000000003,VND0000005,,0,NPA,2026-01-16,11,Friday
,ACC0008065,BRW0011218,2026-08-07 01:54:20,CALL0007352,AGT0000997,1970-01-01 00:00:00.000000002,VND0000009,,60,HIGH,2026-08-07,1,Friday
,ACC0002271,BRW0007778,2026-01-26 15:51:54,CALL0029796,AGT0000049,1970-01-01 00:00:00.000000001,VND0000006,,5,LOW,2026-01-26,15,Monday
,ACC0015533,BRW0008208,2026-02-25 17:56:06,CALL0057426,AGT0000132,1970-01-01 00:00:00.000000004,,,1,NPA,2026-02-25,17,Wednesday
,ACC0005677,BRW0008767,2026-06-07 04:41:52,CALL0004406,AGT0000724,1970-01-01 00:00:00.000000001,VND0000003,,45,MEDIUM,2026-06-07,4,Sunday
,ACC0016456,BRW0005467,2026-07-14 14:21:50,CALL0021833,AGT0000243,1970-01-01 00:00:00.000000002,VND0000007,,60,LOW,2026-07-14,14,Tuesday
,ACC0005846,BRW0001881,2026-07-20 11:55:32,CALL0035884,AGT0000200,1970-01-01 00:00:00.000000006,VND0000015,,5,NPA,2026-07-20,11,Monday
,ACC0001241,BRW0004073,2026-03-10 12:44:10,CALL0033037,AGT0000941,1970-01-01 00:00:00.000000006,VND0000009,,5,NPA,2026-03-10,12,Tuesday
,ACC0004939,BRW0008277,2026-06-27 00:03:32,CALL0046869,AGT0000922,1970-01-01 00:00:00.000000005,VND0000011,,0,MEDIUM,2026-06-27,0,Saturday
,ACC0021116,BRW0011808,2026-06-30 18:39:33,CALL0070078,AGT0000031,1970-01-01 00:00:00.000000007,VND0000002,,15,LOW,2026-06-30,18,Tuesday
,ACC0000077,BRW0001759,2026-07-19 20:33:49,CALL0074077,AGT0000156,1970-01-01 00:00:00.000000003,VND0000001,,30,MEDIUM,2026-07-19,20,Sunday
,ACC0017301,BRW0010853,2026-04-20 07:05:57,CALL0055881,AGT0000486,1970-01-01 00:00:00.000000001,VND0000010,,120,HIGH,2026-04-20,7,Monday
,ACC0017277,BRW0003423,2026-06-01 11:50:04,CALL0083230,AGT0000887,1970-01-01 00:00:00.000000002,VND0000008,,90,HIGH,2026-06-01,11,Monday
,ACC0016901,BRW0003882,2026-04-07 07:00:25,CALL0072021,AGT0000551,1970-01-01 00:00:00.000000001,VND0000005,,15,HIGH,2026-04-07,7,Tuesday
,ACC0023053,BRW0010404,2026-05-05 22:06:37,CALL0066950,AGT0000876,1970-01-01 00:00:00.000000006,VND0000006,,0,LOW,2026-05-05,22,Tuesday
,ACC0027539,BRW0000227,2026-01-22 22:54:13,CALL0025518,AGT0000916,1970-01-01 00:00:00.000000006,VND0000006,,180,NPA,2026-01-22,22,Thursday
,ACC0014873,BRW0008498,2026-01-16 23:25:13,CALL0003572,AGT0000493,1970-01-01 00:00:00.000000002,VND0000003,,5,HIGH,2026-01-16,23,Friday
,ACC0025918,BRW0010784,2026-02-17 22:36:49,CALL0044346,AGT0000583,1970-01-01 00:00:00.000000001,VND0000010,,45,MEDIUM,2026-02-17,22,Tuesday
,ACC0013055,BRW0009165,2026-05-20 14:46:18,CALL0026066,AGT0000900,1970-01-01 00:00:00.000000003,VND0000001,,45,LOW,2026-05-20,14,Wednesday
,ACC0003616,BRW0010794,2026-02-06 17:03:37,CALL0017609,AGT0000339,1970-01-01 00:00:00.000000005,VND0000004,,75,MEDIUM,2026-02-06,17,Friday
,ACC0022628,BRW0005401,2026-06-08 05:47:40,CALL0013419,AGT0000988,1970-01-01 00:00:00.000000001,VND0000011,,1,LOW,2026-06-08,5,Monday
,ACC0020689,BRW0009713,2026-01-23 05:23:10,CALL0059400,AGT0000043,1970-01-01 00:00:00.000000003,VND0000006,,30,HIGH,2026-01-23,5,Friday
,ACC0026160,BRW0000086,2026-04-07 14:47:05,CALL0077994,AGT0000942,1970-01-01 00:00:00.000000007,VND0000005,,180,LOW,2026-04-07,14,Tuesday
,ACC0026946,BRW0000988,2026-04-11 08:41:33,CALL0037961,AGT0000840,1970-01-01 00:00:00.000000003,VND0000011,,45,NPA,2026-04-11,8,Saturday
,ACC0020938,BRW0001962,2026-06-13 12:26:48,CALL0010331,AGT0000691,1970-01-01 00:00:00.000000001,VND0000004,,1,MEDIUM,2026-06-13,12,Saturday
,ACC0002152,BRW0011860,2026-04-06 03:21:25,CALL0041214,AGT0000451,1970-01-01 00:00:00.000000006,VND0000010,,30,MEDIUM,2026-04-06,3,Monday
,ACC0000579,BRW0000718,2026-04-24 17:17:36,CALL0032639,AGT0000060,1970-01-01 00:00:00.000000005,VND0000005,,30,HIGH,2026-04-24,17,Friday
,ACC0012304,BRW0010373,2026-05-22 20:53:18,CALL0029129,AGT0000156,1970-01-01 00:00:00.000000005,VND0000004,,1,MEDIUM,2026-05-22,20,Friday
,ACC0001500,BRW0001694,2026-07-16 02:20:19,CALL0011247,AGT0000048,1970-01-01 00:00:00.000000003,VND0000011,,90,NPA,2026-07-16,2,Thursday
,ACC0006511,BRW0006399,2026-03-26 11:18:14,CALL0051775,AGT0000915,1970-01-01 00:00:00.000000002,VND0000004,,1,NPA,2026-03-26,11,Thursday
,ACC0029667,BRW0004255,2026-06-24 23:15:41,CALL0038246,AGT0000014,1970-01-01 00:00:00.000000007,VND0000008,,90,NPA,2026-06-24,23,Wednesday
,ACC0003836,BRW0009771,2026-01-25 06:39:15,CALL0039127,AGT0000139,1970-01-01 00:00:00.000000005,VND0000002,,30,MEDIUM,2026-01-25,6,Sunday
,ACC0006044,BRW0008304,2026-08-06 16:26:53,CALL0026529,AGT0000022,1970-01-01 00:00:00.000000004,VND0000008,,1,MEDIUM,2026-08-06,16,Thursday
